x,y,z,avg_M_x,avg_M_y,avg_M_z,avg_M_tot,
2157,21,0,0,-22.5,-30.54,-23.4,44.57
2158,21,0,0,-22.38,-30.42,-23.46,44.459
2159,21,0,0,-21.96,-30.78,-23.64,44.593
2160,21,0,0,-22.44,-30.54,-23.7,44.698
2161,21,0,0,-22.26,-30.18,-23.46,44.235
2162,21,0,0,-22.08,-30,-23.64,44.118
2163,21,0,0,-22.32,-29.34,-23.34,43.632
2164,21,0,0,-22.08,-29.34,-23.52,43.607
2165,21,0,0,-22.32,-29.22,-23.76,43.778
2166,21,0,0,-22.68,-29.46,-23.52,43.994
2167,21,0,0,-22.86,-30,-23.34,44.355
2168,21,0,0,-22.56,-30.24,-23.22,44.301
2169,21,0,0,-22.56,-30.3,-23.16,44.311
2170,21,0,0,-22.5,-30.24,-23.22,44.27
2171,21,0,0,-22.38,-30.36,-23.52,44.45
2172,21,0,0,-22.74,-30.12,-23.28,44.343
2173,21,0,0,-22.62,-30,-23.46,44.295
2174,21,0,0,-22.92,-30,-23.4,44.417
2175,21,0,0,-23.04,-29.4,-23.46,44.109
2176,21,0,0,-22.8,-29.16,-23.7,43.953
2177,21,0,0,-23.34,-29.46,-23.52,44.338
2178,21,0,0,-23.04,-29.52,-23.88,44.413
2179,21,0,0,-23.04,-29.46,-23.94,44.406
2180,21,0,0,-23.52,-29.58,-23.76,44.64
2181,21,0,0,-23.22,-29.52,-23.76,44.443
2182,21,0,0,-23.28,-29.64,-23.52,44.426
2183,21,0,0,-23.34,-29.76,-23.16,44.349
2184,21,0,0,-22.92,-30.06,-23.04,44.269
2185,21,0,0,-22.68,-30.3,-23.34,44.466
2186,21,0,0,-22.8,-30.06,-23.1,44.239
2187,21,0,0,-22.8,-30.18,-23.34,44.446
2188,21,0,0,-23.16,-30.06,-23.34,44.55
2189,21,0,0,-23.34,-29.7,-23.16,44.308
2190,21,0,0,-23.28,-30.24,-23.22,44.672
2191,21,0,0,-23.58,-30.06,-23.16,44.677
2192,21,0,0,-23.4,-30,-23.22,44.573
2193,21,0,0,-23.46,-29.76,-23.04,44.349
2194,21,0,0,-23.64,-29.4,-23.46,44.425
2195,21,0,0,-23.28,-29.82,-23.52,44.546
2196,21,0,0,-23.22,-30,-24,44.891
2197,21,0,0,-22.92,-30,-24.24,44.865
2198,21,0,0,-22.98,-29.94,-23.88,44.662
2199,21,0,0,-22.98,-29.7,-23.82,44.47
2200,22,0,0,-21.72,-27.18,-23.64,42.064
2201,22,0,0,-21.66,-27,-23.82,42.018
2202,22,0,0,-21.6,-26.4,-24.06,41.742
2203,22,0,0,-21.78,-26.64,-24.3,42.125
2204,22,0,0,-22.08,-26.76,-24.24,42.323
2205,22,0,0,-22.08,-26.82,-24,42.224
2206,22,0,0,-22.38,-27.12,-24.12,42.64
2207,22,0,0,-21.84,-26.76,-23.88,41.992
2208,22,0,0,-21.6,-26.46,-24.12,41.815
2209,22,0,0,-21.6,-26.64,-24.3,42.033
2210,22,0,0,-21.48,-26.4,-24.3,41.819
2211,22,0,0,-21.72,-26.34,-23.94,41.697
2212,22,0,0,-21.54,-26.4,-23.82,41.573
2213,22,0,0,-21.48,-26.22,-23.76,41.393
2214,22,0,0,-21.72,-26.7,-23.76,41.823
2215,22,0,0,-21.84,-26.82,-24.18,42.202
2216,22,0,0,-22.02,-27.12,-24.36,42.589
2217,22,0,0,-22.2,-27.12,-24.36,42.682
2218,22,0,0,-22.08,-26.94,-24.24,42.437
2219,22,0,0,-22.08,-27.12,-24.24,42.551
2220,22,0,0,-21.9,-26.7,-24.3,42.225
2221,22,0,0,-22.14,-26.7,-24.48,42.454
2222,22,0,0,-21.66,-26.58,-24.24,41.991
2223,22,0,0,-21.6,-26.46,-24.18,41.849
2224,22,0,0,-21.84,-26.7,-24,42.022
2225,22,0,0,-21.66,-26.76,-23.76,41.831
2226,22,0,0,-22.02,-27.24,-24.12,42.528
2227,22,0,0,-22.38,-27.42,-23.94,42.73
2228,22,0,0,-22.14,-27.24,-24.12,42.591
2229,22,0,0,-21.9,-27.36,-24.3,42.646
2230,22,0,0,-21.54,-27.24,-24.48,42.488
2231,22,0,0,-21.66,-27.24,-24.54,42.584
2232,22,0,0,-21.84,-27.42,-24.3,42.654
2233,22,0,0,-22.26,-27.48,-24.3,42.909
2234,22,0,0,-21.96,-26.88,-24.12,42.268
2235,22,0,0,-21.66,-27.12,-23.88,42.13
2236,22,0,0,-21.48,-26.76,-23.76,41.738
2237,22,0,0,-21.18,-26.7,-23.64,41.477
2238,22,0,0,-21.24,-26.82,-23.52,41.517
2239,22,0,0,-21.18,-26.58,-23.82,41.503
2240,22,0,0,-21.3,-26.82,-23.52,41.547
2241,22,0,0,-21.3,-26.94,-23.7,41.727
2242,22,0,0,-21.78,-27.06,-23.7,42.051
2243,22,0,0,-21.96,-26.94,-23.76,42.102
2244,22,0,0,-21.84,-26.88,-24.3,42.309
2245,22,0,0,-22.02,-26.64,-24.12,42.147
2246,22,0,0,-21.84,-26.64,-24.18,42.087
2247,22,0,0,-21.66,-26.94,-24.18,42.185
2248,22,0,0,-21.9,-26.88,-24.06,42.202
2249,22,0,0,-21.54,-26.82,-24.12,42.013
2250,22,0,0,-21.36,-27.12,-23.88,41.976
2251,22,0,0,-21.54,-26.58,-23.7,41.619
2252,22,0,0,-21.78,-26.76,-23.52,41.757
2253,22,0,0,-22.08,-26.94,-23.52,42.03
2254,22,0,0,-22.32,-26.46,-23.82,42.02
2255,22,0,0,-21.9,-26.7,-23.94,42.019
2256,22,0,0,-21.66,-26.52,-24,41.815
2257,22,0,0,-21.96,-26.64,-23.94,42.013
2258,22,0,0,-22.26,-26.94,-23.82,42.293
2259,22,0,0,-23.04,-27.06,-23.82,42.784
2260,22,0,0,-22.74,-26.88,-23.34,42.242
2261,22,0,0,-22.32,-26.7,-23.52,42.003
2262,22,0,0,-22.14,-26.82,-23.58,42.018
2263,22,0,0,-21.96,-26.64,-23.58,41.808
2264,22,0,0,-22.32,-27,-24.36,42.668
2265,22,0,0,-22.5,-27,-24,42.559
2266,22,0,0,-22.26,-26.82,-24.12,42.386
2267,22,0,0,-22.08,-27.18,-24.06,42.487
2268,22,0,0,-22.08,-27.3,-23.64,42.328
2269,22,0,0,-22.2,-27.24,-23.88,42.487
2270,22,0,0,-22.38,-27.06,-24,42.534
2271,22,0,0,-22.38,-26.58,-24,42.23
2272,22,0,0,-22.44,-26.34,-24.24,42.248
2273,22,0,0,-22.2,-26.52,-24.24,42.234
2274,22,0,0,-22.44,-26.4,-24.12,42.217
2275,22,0,0,-22.44,-26.28,-24.06,42.108
2276,22,0,0,-22.32,-26.04,-24.3,42.033
2277,22,0,0,-22.5,-26.04,-24.12,42.025
2278,22,0,0,-22.14,-26.16,-23.94,41.805
2279,22,0,0,-21.96,-26.46,-23.82,41.83
2280,22,0,0,-21.9,-26.58,-23.4,41.637
2281,22,0,0,-21.72,-26.46,-23.64,41.602
2282,22,0,0,-21.9,-26.76,-23.88,42.023
2283,22,0,0,-22.32,-26.64,-24.48,42.51
2284,22,0,0,-22.02,-26.82,-24.72,42.606
2285,22,0,0,-22.08,-26.82,-25.08,42.847
2286,22,0,0,-21.9,-27.12,-24.6,42.665
2287,22,0,0,-21.36,-27.12,-24.12,42.113
2288,22,0,0,-21.96,-27.18,-23.94,42.357
2289,22,0,0,-22.08,-27.18,-23.58,42.217
2290,22,0,0,-22.44,-26.76,-23.58,42.139
2291,22,0,0,-22.68,-26.76,-23.4,42.167
2292,22,0,0,-22.62,-26.7,-23.46,42.13
2293,22,0,0,-22.68,-27.24,-23.52,42.539
2294,22,0,0,-22.44,-27.18,-23.82,42.541
2295,22,0,0,-22.38,-27.3,-23.88,42.619
2296,22,0,0,-22.38,-27.78,-23.64,42.795
2297,22,0,0,-22.5,-27.72,-23.82,42.919
2298,22,0,0,-22.32,-27.72,-23.82,42.825
2299,22,0,0,-22.5,-27.96,-24,43.174
2300,23,0,0,-20.1,-25.2,-25.38,41.027
2301,23,0,0,-20.4,-25.44,-25.44,41.359
2302,23,0,0,-20.76,-25.68,-25.26,41.575
2303,23,0,0,-20.46,-25.92,-25.08,41.466
2304,23,0,0,-20.04,-25.8,-24.9,41.076
2305,23,0,0,-19.98,-25.98,-24.84,41.124
2306,23,0,0,-19.98,-25.86,-24.84,41.048
2307,23,0,0,-19.98,-25.8,-25.32,41.303
2308,23,0,0,-20.22,-25.86,-25.26,41.42
2309,23,0,0,-20.28,-25.74,-25.56,41.559
2310,23,0,0,-19.86,-25.62,-25.56,41.281
2311,23,0,0,-19.86,-25.62,-25.26,41.096
2312,23,0,0,-20.04,-25.68,-25.5,41.368
2313,23,0,0,-20.04,-25.62,-25.32,41.22
2314,23,0,0,-20.28,-25.74,-25.32,41.412
2315,23,0,0,-20.4,-25.86,-25.26,41.509
2316,23,0,0,-20.16,-26.16,-25.44,41.689
2317,23,0,0,-20.28,-26.34,-25.86,42.117
2318,23,0,0,-20.16,-26.52,-26.1,42.32
2319,23,0,0,-19.86,-26.82,-25.92,42.256
2320,23,0,0,-19.86,-26.52,-25.5,41.809
2321,23,0,0,-19.56,-26.46,-25.2,41.446
2322,23,0,0,-19.44,-26.4,-24.78,41.096
2323,23,0,0,-19.8,-26.46,-24.78,41.306
2324,23,0,0,-19.5,-26.52,-24.84,41.238
2325,23,0,0,-19.44,-26.7,-24.54,41.146
2326,23,0,0,-19.44,-26.64,-24.9,41.323
2327,23,0,0,-19.32,-26.7,-24.96,41.342
2328,23,0,0,-19.92,-27.12,-24.78,41.789
2329,23,0,0,-19.98,-26.94,-25.08,41.88
2330,23,0,0,-19.62,-26.88,-24.66,41.42
2331,23,0,0,-19.62,-26.88,-24.48,41.313
2332,23,0,0,-19.38,-26.64,-24.6,41.115
2333,23,0,0,-19.2,-26.58,-24.72,41.064
2334,23,0,0,-19.62,-26.76,-25.08,41.594
2335,23,0,0,-19.62,-26.52,-25.44,41.659
2336,23,0,0,-19.98,-26.28,-25.62,41.788
2337,23,0,0,-20.1,-26.34,-25.32,41.7
2338,23,0,0,-20.16,-26.34,-25.5,41.839
2339,23,0,0,-20.28,-26.4,-25.5,41.934
2340,23,0,0,-20.04,-26.46,-25.08,41.602
2341,23,0,0,-20.46,-26.46,-25.44,42.023
2342,23,0,0,-20.4,-26.22,-25.2,41.698
2343,23,0,0,-20.46,-26.58,-25.02,41.846
2344,23,0,0,-20.04,-26.76,-25.38,41.974
2345,23,0,0,-19.92,-26.82,-24.9,41.667
2346,23,0,0,-19.98,-27,-24.84,41.776
2347,23,0,0,-19.8,-26.4,-24.78,41.268
2348,23,0,0,-20.46,-26.46,-24.42,41.414
2349,23,0,0,-20.28,-26.46,-24.96,41.646
2350,23,0,0,-19.8,-26.52,-24.96,41.453
2351,23,0,0,-19.98,-26.64,-25.44,41.906
2352,23,0,0,-19.8,-26.58,-25.8,42.002
2353,23,0,0,-19.98,-26.22,-25.62,41.75
2354,23,0,0,-20.64,-26.4,-25.62,42.182
2355,23,0,0,-20.88,-26.52,-25.32,42.195
2356,23,0,0,-20.64,-26.58,-25.5,42.223
2357,23,0,0,-20.7,-26.88,-25.5,42.441
2358,23,0,0,-20.52,-26.64,-25.68,42.311
2359,23,0,0,-20.04,-26.7,-25.74,42.155
2360,23,0,0,-20.28,-26.64,-25.44,42.05
2361,23,0,0,-20.04,-26.88,-25.14,41.907
2362,23,0,0,-19.92,-27,-24.72,41.676
2363,23,0,0,-19.92,-26.88,-25.02,41.777
2364,23,0,0,-19.74,-26.88,-25.08,41.728
2365,23,0,0,-19.68,-26.7,-25.14,41.62
2366,23,0,0,-19.44,-26.76,-25.56,41.801
2367,23,0,0,-19.5,-27.06,-24.96,41.659
2368,23,0,0,-19.56,-27.18,-25.02,41.801
2369,23,0,0,-19.86,-27.48,-24.96,42.102
2370,23,0,0,-20.16,-27.54,-24.78,42.177
2371,23,0,0,-20.16,-27.3,-25.02,42.163
2372,23,0,0,-20.22,-27.42,-24.84,42.163
2373,23,0,0,-19.98,-27.18,-24.9,41.928
2374,23,0,0,-19.98,-26.88,-25.14,41.878
2375,23,0,0,-20.1,-27,-25.26,42.084
2376,23,0,0,-20.22,-26.82,-25.56,42.208
2377,23,0,0,-20.46,-26.76,-25.62,42.321
2378,23,0,0,-20.58,-27.06,-25.08,42.247
2379,23,0,0,-20.28,-27.06,-24.96,42.03
2380,23,0,0,-20.22,-26.7,-24.6,41.556
2381,23,0,0,-20.1,-26.82,-24.42,41.469
2382,23,0,0,-20.1,-26.64,-24.72,41.53
2383,23,0,0,-20.34,-26.58,-24.66,41.573
2384,23,0,0,-20.4,-27.12,-24.78,42.02
2385,23,0,0,-20.34,-27.3,-24.9,42.178
2386,23,0,0,-20.22,-27.3,-24.96,42.156
2387,23,0,0,-20.34,-27.18,-24.78,42.03
2388,23,0,0,-20.28,-27.12,-24.78,41.962
2389,23,0,0,-20.34,-26.88,-25.14,42.051
2390,23,0,0,-20.1,-26.76,-25.14,41.858
2391,23,0,0,-19.92,-26.64,-25.5,41.914
2392,23,0,0,-20.16,-26.4,-25.62,41.95
2393,23,0,0,-19.98,-26.22,-25.5,41.677
2394,23,0,0,-20.22,-26.16,-25.5,41.755
2395,23,0,0,-20.28,-26.34,-25.44,41.86
2396,23,0,0,-19.92,-26.58,-25.38,41.802
2397,23,0,0,-20.16,-27.06,-25.32,42.187
2398,23,0,0,-20.46,-27.18,-24.96,42.194
2399,23,0,0,-20.28,-27,-25.02,42.027
2400,24,0,0,-21.36,-28.38,-24.12,42.935
2401,24,0,0,-21.24,-28.5,-24,42.888
2402,24,0,0,-21.06,-28.68,-24.42,43.156
2403,24,0,0,-20.76,-28.74,-24.36,43.016
2404,24,0,0,-20.76,-28.92,-24.12,43.001
2405,24,0,0,-20.82,-28.86,-24.48,43.193
2406,24,0,0,-21.18,-28.8,-24.6,43.396
2407,24,0,0,-21.24,-28.68,-24.78,43.448
2408,24,0,0,-21.24,-28.5,-24.78,43.329
2409,24,0,0,-21.36,-28.62,-24.72,43.433
2410,24,0,0,-21.36,-28.86,-24.78,43.626
2411,24,0,0,-21.3,-28.98,-24.48,43.506
2412,24,0,0,-21.3,-28.62,-24.72,43.404
2413,24,0,0,-21.12,-28.02,-24.24,42.647
2414,24,0,0,-21.3,-28.26,-24.3,42.928
2415,24,0,0,-21.6,-28.14,-24.42,43.067
2416,24,0,0,-21.72,-28.2,-24.72,43.337
2417,24,0,0,-22.14,-28.74,-25.14,44.138
2418,24,0,0,-22.14,-28.14,-25.2,43.784
2419,24,0,0,-21.84,-28.14,-25.44,43.773
2420,24,0,0,-21.9,-27.84,-25.14,43.436
2421,24,0,0,-21.78,-27.6,-25.02,43.152
2422,24,0,0,-21.72,-27.48,-24.9,42.976
2423,24,0,0,-21.96,-27.54,-24.84,43.101
2424,24,0,0,-22.32,-27.72,-24.72,43.332
2425,24,0,0,-22.08,-27.66,-24.54,43.068
2426,24,0,0,-22.14,-27.9,-24.3,43.117
2427,24,0,0,-22.14,-27.9,-24.48,43.219
2428,24,0,0,-21.72,-27.72,-24.9,43.13
2429,24,0,0,-22.08,-27.84,-25.32,43.631
2430,24,0,0,-22.02,-27.84,-25.5,43.706
2431,24,0,0,-22.02,-27.48,-25.5,43.477
2432,24,0,0,-22.26,-27.78,-25.5,43.789
2433,24,0,0,-21.84,-27.54,-25.56,43.46
2434,24,0,0,-21.96,-27.54,-25.8,43.662
2435,24,0,0,-21.9,-27.72,-25.56,43.604
2436,24,0,0,-21.6,-27.18,-25.32,42.97
2437,24,0,0,-21.6,-27.12,-25.14,42.826
2438,24,0,0,-21.96,-26.82,-25.2,42.855
2439,24,0,0,-22.26,-26.88,-25.2,43.047
2440,24,0,0,-22.38,-27.24,-25.2,43.335
2441,24,0,0,-22.38,-27.06,-25.14,43.187
2442,24,0,0,-21.72,-27.24,-24.9,42.823
2443,24,0,0,-21.66,-27.12,-24.72,42.611
2444,24,0,0,-21.54,-27.3,-24.72,42.665
2445,24,0,0,-21.6,-27.24,-24.72,42.657
2446,24,0,0,-21.6,-27.24,-25.02,42.832
2447,24,0,0,-21.42,-27,-25.38,42.801
2448,24,0,0,-21.78,-26.94,-25.32,42.91
2449,24,0,0,-22.08,-26.94,-25.32,43.063
2450,24,0,0,-22.08,-26.82,-25.08,42.847
2451,24,0,0,-22.08,-26.82,-24.66,42.602
